no,str_link,str_land_num,str_land_type,str_land_area,str_land_surface,str_land_site,str_land_high_price,str_land_low_price,str_land_condition,str_land_date,str_land_count
741,1905607,18-10195,아파트,"광주광역시 광산구 신창동 855-5, 중흥아파트 101동 2층 206호",31.77㎡,26.4073㎡,"116,000,000","116,000,000","신건
100%","2018.11.20
10:00",216
742,1911705,"18-12191
(1)",아파트,"광주광역시 서구 쌍촌동 1228-1, 쌍촌시영아파트 201동 12층 1203호",31.77㎡,26.4073㎡,"112,000,000","112,000,000","신건
100%","2018.11.20
10:00",235
743,1929191,"18-12191
(2)",아파트,"광주광역시 북구 연제동 31-1, 새한아파트 102동 3층 302호",31.77㎡,26.4073㎡,"99,000,000","99,000,000","신건
100%","2018.11.20
10:00",145
744,1888476,18-64161,아파트,"광주광역시 북구 우산동 631-1, 현대아파트 104동 3층 302호",31.77㎡,26.4073㎡,"242,000,000","135,520,000","유찰2회
56%","2018.11.20
10:00","1,931"
745,1899039,18-65607,아파트,"광주광역시 광산구 우산동 1050-2 외1필지, 장미빌라트 101동 2층 205호",31.77㎡,26.4073㎡,"67,500,000","47,250,000","유찰1회
70%","2018.11.20
10:00",478
746,1880251,18-4367,아파트,"광주광역시 남구 봉선동 470, 삼익아파트 104동 4층 403호",31.77㎡,26.4073㎡,"249,000,000","249,000,000","신건
100%","2018.11.22
10:00","1,556"
747,1903778,18-9812,아파트,"광주광역시 광산구 월계동 764-4 외1필지, 첨단두산1차아파트 106동 4층 406호",31.77㎡,26.4073㎡,"135,000,000","135,000,000","신건
100%","2018.11.22
10:00",143
748,1904691,18-9980,아파트,"광주광역시 서구 쌍촌동 11 외2필지, 부건빛고을아파트 7층 704호",31.77㎡,26.4073㎡,"209,000,000","209,000,000","신건
100%","2018.11.22
10:00",146
749,1909045,18-10317,아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 2층 210호",31.77㎡,26.4073㎡,"72,000,000","72,000,000","신건
100%","2018.11.22
10:00",54
750,1905993,18-10508,아파트,"광주광역시 광산구 신창동 1110, 신창3차부영사랑으로 316동 16층 1604호",31.77㎡,26.4073㎡,"187,000,000","187,000,000","신건
100%","2018.11.22
10:00",148
751,1910477,18-67368,아파트,"광주광역시 광산구 도산동 790 외4필지, 도산동1차대주파크빌 102동 3층 303호",31.77㎡,26.4073㎡,"178,000,000","178,000,000","신건
100%","2018.11.22
10:00",116
752,1912046,18-67528,아파트,"광주광역시 북구 연제동 36-1, 현대아파트 105동 5층 503호",31.77㎡,26.4073㎡,"200,000,000","200,000,000","신건
100%","2018.11.22
10:00",265
753,1852276,"17-17717
(1)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 1층 116호",31.77㎡,26.4073㎡,"73,000,000","40,880,000","유찰2회
56%","2018.12.05
10:00",584
754,1914657,"17-17717
(3)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 3층 316호",31.77㎡,26.4073㎡,"74,500,000","41,720,000","유찰2회
56%","2018.12.05
10:00",238
755,1914660,"17-17717
(6)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 1층 109호",31.77㎡,26.4073㎡,"73,000,000","40,880,000","유찰2회
56%","2018.12.05
10:00",214
756,1914661,"17-17717
(7)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 2층 218호",31.77㎡,26.4073㎡,"73,700,000","41,272,000","유찰2회
56%","2018.12.05
10:00",197
757,1914662,"17-17717
(8)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 8층 806호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",241
758,1914663,"17-17717
(9)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 1층 102호",31.77㎡,26.4073㎡,"73,000,000","40,880,000","유찰2회
56%","2018.12.05
10:00",194
759,1914664,"17-17717
(10)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 9층 906호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",221
760,1914667,"17-17717
(13)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 1층 118호",31.77㎡,26.4073㎡,"73,000,000","40,880,000","유찰2회
56%","2018.12.05
10:00",136
761,1914668,"17-17717
(14)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 3층 307호",31.77㎡,26.4073㎡,"74,500,000","41,720,000","유찰2회
56%","2018.12.05
10:00",142
762,1914671,"17-17717
(17)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 2층 202호",31.77㎡,26.4073㎡,"73,700,000","41,272,000","유찰2회
56%","2018.12.05
10:00",127
763,1914672,"17-17717
(18)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 2층 211호",31.77㎡,26.4073㎡,"73,700,000","41,272,000","유찰2회
56%","2018.12.05
10:00",130
764,1914673,"17-17717
(19)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 2층 212호",31.77㎡,26.4073㎡,"73,700,000","41,272,000","유찰2회
56%","2018.12.05
10:00",123
765,1914674,"17-17717
(20)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 2층 216호",31.77㎡,26.4073㎡,"73,700,000","41,272,000","유찰2회
56%","2018.12.05
10:00",142
766,1914675,"17-17717
(21)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 3층 309호",31.77㎡,26.4073㎡,"74,500,000","41,720,000","유찰2회
56%","2018.12.05
10:00",118
767,1914676,"17-17717
(22)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 5층 503호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",129
768,1914677,"17-17717
(23)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 5층 505호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",127
769,1914678,"17-17717
(24)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 5층 507호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",120
770,1914680,"17-17717
(26)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 5층 517호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",148
771,1914681,"17-17717
(27)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 6층 608호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",132
772,1914682,"17-17717
(28)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 6층 612호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",130
773,1914683,"17-17717
(29)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 6층 615호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",124
774,1914684,"17-17717
(30)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 6층 620호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",155
775,1914686,"17-17717
(32)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 9층 918호",31.77㎡,26.4073㎡,"73,000,000","40,880,000","유찰2회
56%","2018.12.05
10:00",171
776,1914688,"17-17717
(34)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 9층 915호",31.77㎡,26.4073㎡,"73,000,000","40,880,000","유찰2회
56%","2018.12.05
10:00",175
777,1914689,"17-17717
(35)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 9층 902호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",176
778,1914690,"17-17717
(36)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 8층 818호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",155
779,1914691,"17-17717
(37)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 8층 809호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",171
780,1914692,"17-17717
(38)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 7층 707호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",189
781,1914693,"17-17717
(39)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 7층 709호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",178
782,1914694,"17-17717
(40)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 7층 711호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",235
783,1914695,"17-17717
(41)",아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 7층 719호",31.77㎡,26.4073㎡,"75,200,000","42,112,000","유찰2회
56%","2018.12.05
10:00",411
784,1903780,18-9652,아파트,"광주광역시 북구 두암동 329, 반석힐라 101동 8층 803호",31.77㎡,26.4073㎡,"72,000,000","50,400,000","유찰1회
70%","2018.12.05
10:00",175
785,1905314,18-10553,아파트,"광주광역시 북구 두암동 326, 동산훼밀리 1동 12층 1206호",31.77㎡,26.4073㎡,"92,000,000","64,400,000","유찰1회
70%","2018.12.05
10:00",401
786,1906294,18-66556,아파트,"광주광역시 광산구 우산동 1572-6, 어등하이빌아파트 101동 1층 109호",31.77㎡,26.4073㎡,"104,000,000","72,800,000","유찰1회
70%","2018.12.05
10:00",507
787,1904405,18-8833,아파트,"광주광역시 광산구 소촌동 185-7, 더뷰 2층 201호",31.77㎡,26.4073㎡,"78,300,000","54,810,000","유찰1회
70%","2018.12.11
10:00",413
788,1904407,18-9447,아파트,"광주광역시 서구 내방동 465-4 외3필지, 해태아파트 103동 14층 1402호",31.77㎡,26.4073㎡,"250,000,000","175,000,000","유찰1회
70%","2018.12.11
10:00",698
789,1904414,18-66266,아파트,"광주광역시 서구 화정동 859-1, 현대아파트 103동 12층 1211호",31.77㎡,26.4073㎡,"28,000,000","19,600,000","유찰1회
70%","2018.12.11
10:00",755
790,1901314,18-9492,아파트,"광주광역시 서구 금호동 815, 호반리젠시빌아파트 203동 14층 1403호",31.77㎡,26.4073㎡,"270,000,000","189,000,000","유찰1회
70%","2018.12.18
10:00",675
791,1902993,18-9676,아파트,"광주광역시 남구 주월동 1021-3, 극동마이다스빌 201동 7층 702호",31.77㎡,26.4073㎡,"111,000,000","77,700,000","유찰1회
70%","2018.12.18
10:00",416
792,1905609,18-10089,아파트,"광주광역시 광산구 우산동 1576-5, 에드가리움 6층 607호",31.77㎡,26.4073㎡,"156,000,000","109,200,000","유찰1회
70%","2018.12.18
10:00",270
793,1904690,18-10492,아파트,"광주광역시 북구 운암동 232 외3필지, 우성아파트 103동 8층 803호",31.77㎡,26.4073㎡,"174,000,000","121,800,000","유찰1회
70%","2018.12.18
10:00",392
794,1907220,18-10966,아파트,"광주광역시 남구 월산동 232-1 외4필지, 이안가아파트 가동 9층 902호",31.77㎡,26.4073㎡,"296,000,000","207,200,000","유찰1회
70%","2018.12.18
10:00",565
795,1907549,18-66815,아파트,"광주광역시 광산구 우산동 1571-1, 하남주공아파트 204동 10층 1014호",31.77㎡,26.4073㎡,"65,000,000","45,500,000","유찰1회
70%","2018.12.18
10:00",397
796,1854471,17-68111,아파트,"광주광역시 광산구 신창동 1110, 신창3차부영사랑으로 319동 6층 601호",31.77㎡,26.4073㎡,"185,000,000","129,500,000","유찰1회
70%","2018.12.19
10:00",403
797,1885880,18-5964,아파트,"광주광역시 북구 용두동 330 외2필지, 양산타운아파트 101동 8층 806호",31.77㎡,26.4073㎡,"148,000,000","103,600,000","유찰1회
70%","2018.12.19
10:00",485
798,1865345,18-246,아파트,"울산광역시 남구 선암동 165, 한양아파트 다동 2층 202호",59.7㎡,26.047㎡,"125,000,000","80,000,000","유찰2회
64%","2018.11.20
10:00",601
799,1866322,18-376,아파트,"울산광역시 울주군 웅촌면 대복리 302, 한솔그린빌 704동 20층 2002호",59.7㎡,26.047㎡,"70,000,000","44,800,000","유찰2회
64%","2018.11.20
10:00",403
800,1872239,18-1607,아파트,"울산광역시 북구 염포동 57-1 외7필지, 현대2차아파트 5동 4층 402호",59.7㎡,26.047㎡,"119,000,000","76,160,000","유찰2회
64%","2018.11.20
10:00",338
801,1875904,18-2501,아파트,"울산광역시 북구 중산동 736 외2필지, 백산그린타워 102동 1층 109호",59.7㎡,26.047㎡,"71,200,000","56,960,000","유찰1회
80%","2018.11.20
10:00",149
802,1885701,18-2563,아파트,"울산광역시 울주군 범서읍 천상리 324-2 외2필지, 경동태원하이빌아파트 105동 3층 302호",59.7㎡,26.047㎡,"130,000,000","130,000,000","신건
100%","2018.11.20
10:00",91
803,1883107,18-4101,아파트,"울산광역시 울주군 온산읍 덕신리 336 외1필지, 무궁화아파트 117동 2층 202호",59.7㎡,26.047㎡,"120,000,000","96,000,000","유찰1회
80%","2018.11.20
10:00",158
804,1884782,18-4903,아파트,"울산광역시 남구 달동 118-1, 현대아파트 205동 6층 602호",59.7㎡,26.047㎡,"374,000,000","374,000,000","신건
100%","2018.11.20
10:00",161
805,1884784,18-5050,아파트,"울산광역시 남구 야음동 357-7, 평강스카이빌 102동 5층 507호",59.7㎡,26.047㎡,"135,000,000","135,000,000","신건
100%","2018.11.20
10:00",121
806,1887028,18-5210,아파트,"울산광역시 중구 반구동 22-19, 해룡타워시티 10층 1002호",59.7㎡,26.047㎡,"260,000,000","260,000,000","신건
100%","2018.11.20
10:00",110
807,1875907,18-100849,아파트,"울산광역시 북구 신천동 530-1, 극동스타클래스아파트 110동 15층 1501호",59.7㎡,26.047㎡,"236,000,000","188,800,000","유찰1회
80%","2018.11.20
10:00",370
808,1875908,18-101019,아파트,"울산광역시 울주군 서생면 진하리 71-21, 주건축물 1동 9층 901호",59.7㎡,26.047㎡,"173,000,000","138,400,000","유찰1회
80%","2018.11.20
10:00",269
809,1883109,18-101712,아파트,"울산광역시 울주군 삼남면 교동리 1522-5, 태봉파크아파트 103동 3층 307호",59.7㎡,26.047㎡,"93,000,000","74,400,000","유찰1회
80%","2018.11.20
10:00",181
810,1883110,18-101866,아파트,"울산광역시 남구 선암동 535-1, 스위트빌1 5층 501호",59.7㎡,26.047㎡,"346,000,000","276,800,000","유찰1회
80%","2018.11.20
10:00",365
811,1872876,"18-1775
(1)",아파트,"울산광역시 중구 성안동 386-2 외1필지, 에이스원빌 2층 201호",59.7㎡,26.047㎡,"241,000,000","192,800,000","유찰1회
80%","2018.11.22
10:00",292
812,1910528,"18-1775
(2)",아파트,"울산광역시 중구 성안동 386-2 외1필지, 에이스원빌 3층 302호",59.7㎡,26.047㎡,"248,000,000","198,400,000","유찰1회
80%","2018.11.22
10:00",245
813,1880209,18-3986,아파트,"울산광역시 동구 방어동 971 외3필지, 꽃바위현대아파트 103동 12층 1206호",59.7㎡,26.047㎡,"165,000,000","84,480,000","유찰3회
51%","2018.11.22
10:00",645
814,1888028,18-5678,아파트,"울산광역시 동구 서부동 257-4 외1필지, 현대패밀리서부아파트 101동 13층 1310호",59.7㎡,26.047㎡,"115,000,000","73,600,000","유찰2회
64%","2018.11.22
10:00",268
815,1897588,18-7582,아파트,"울산광역시 중구 반구동 52-1, 제일아파트 1층 102호",59.7㎡,26.047㎡,"113,000,000","72,320,000","유찰2회
64%","2018.11.22
10:00",392
816,1897589,18-7766,아파트,"울산광역시 북구 화봉동 667-1, 한우리아파트 1동 12층 1202호",59.7㎡,26.047㎡,"260,000,000","208,000,000","유찰1회
80%","2018.11.22
10:00",214
817,1900023,18-8349,아파트,"울산광역시 남구 무거동 927-6, 남운그린힐 15층 1502호",59.7㎡,26.047㎡,"130,000,000","104,000,000","유찰1회
80%","2018.11.22
10:00",335
818,1903441,18-8363,아파트,"울산광역시 남구 무거동 823-1 외6필지, 신복리치힐 7층 703호",59.7㎡,26.047㎡,"242,000,000","193,600,000","유찰1회
80%","2018.11.22
10:00",423
819,1906244,18-10205,아파트,"울산광역시 울주군 온양읍 대안리 418, 미도파아파트 106동 14층 1406호",59.7㎡,26.047㎡,"148,000,000","148,000,000","신건
100%","2018.11.22
10:00",58
820,1880211,18-101828,아파트,"울산광역시 동구 서부동 257-4 외1필지, 현대패밀리서부아파트 113동 5층 507호",59.7㎡,26.047㎡,"115,000,000","73,600,000","유찰2회
64%","2018.11.22
10:00",239
821,1885708,18-102425,아파트,"울산광역시 북구 신천동 244, 무지개타운 102동 9층 904호",59.7㎡,26.047㎡,"111,000,000","71,040,000","유찰2회
64%","2018.11.22
10:00",393
822,1891119,18-103046,아파트,"울산광역시 북구 염포동 326 외28필지, 염포성원상떼빌 111동 17층 1702호",59.7㎡,26.047㎡,"227,000,000","145,280,000","유찰2회
64%","2018.11.22
10:00",468
823,1897591,18-103497,아파트,"울산광역시 북구 매곡동 842, 매곡푸르지오1단지 105동 14층 1401호",59.7㎡,26.047㎡,"245,000,000","156,800,000","유찰2회
64%","2018.11.22
10:00",907
824,1904660,18-104421,아파트,"울산광역시 북구 산하동 울산강동산하지구 74블럭2롯트, 힐스테이트강동 104동 27층 2704호",59.7㎡,26.047㎡,"251,000,000","251,000,000","신건
100%","2018.11.22
10:00",141
825,1905576,18-104575,아파트,"울산광역시 동구 방어동 365-1 외3필지, 해피랜드주상복합아파트 1동 11층 902호",59.7㎡,26.047㎡,"206,000,000","206,000,000","신건
100%","2018.11.22
10:00",58
826,1856658,17-14781,아파트,"울산광역시 동구 서부동 290-6, 신광그린파크 3층 308호",59.7㎡,26.047㎡,"117,000,000","74,880,000","유찰3회
64%","2018.11.23
10:00",385
827,1870733,18-1737,아파트,"울산광역시 북구 천곡동 940-10, 대동황토방아파트 202동 8층 802호",59.7㎡,26.047㎡,"160,000,000","160,000,000","신건
100%","2018.11.23
10:00",61
828,1871767,18-1966,아파트,"울산광역시 중구 우정동 689, 우정아이파크 108동 24층 2403호",59.78㎡,52.12㎡,"430,400,000","430,400,000","신건
100%","2018.11.23
10:00",170
829,1875753,18-2969,아파트,"울산광역시 북구 매곡동 864, 월드메르디앙 월드시티 107동 27층 2702호",59.78㎡,52.12㎡,"466,000,000","372,800,000","유찰1회
80%","2018.11.23
10:00",452
830,1883741,18-5135,아파트,"울산광역시 울주군 상북면 궁근정리 846-14, 진우훼밀리아 13층 1402호",59.78㎡,52.12㎡,"84,000,000","84,000,000","신건
100%","2018.11.23
10:00",51
831,1885481,18-5357,아파트,"울산광역시 중구 동동 117, 서울빌라아파트 1동 5층 504호",59.78㎡,52.12㎡,"93,000,000","93,000,000","신건
100%","2018.11.23
10:00",67
832,1892646,18-6978,아파트,"울산광역시 동구 서부동 257-4 외1필지, 현대패밀리서부아파트 104동 5층 502호",59.78㎡,52.12㎡,"99,000,000","99,000,000","신건
100%","2018.11.23
10:00",61
833,1897992,18-7834,아파트,"울산광역시 남구 신정동 772-10, 대흥맨션 3층 305호",59.78㎡,52.12㎡,"218,000,000","218,000,000","신건
100%","2018.11.23
10:00",86
834,1900015,18-8530,아파트,"울산광역시 중구 다운동 768, 다운아파트 202동 4층 415호",59.78㎡,52.12㎡,"86,000,000","68,800,000","유찰1회
80%","2018.11.23
10:00",258
835,1900572,18-8677,아파트,"울산광역시 남구 옥동 191-58 외1필지, 성도아파트 9층 909호",59.78㎡,52.12㎡,"300,000,000","240,000,000","유찰1회
80%","2018.11.23
10:00",512
836,1904053,18-9687,아파트,"울산광역시 동구 화정동 854-4 외3필지, 상아아파트 11층 1101호",59.78㎡,52.12㎡,"110,000,000","110,000,000","신건
100%","2018.11.23
10:00",34
837,1864444,18-100030,아파트,"울산광역시 남구 무거동 488-13, 옥현으뜸마을주공3단지아파트 316동 6층 601호",59.78㎡,52.12㎡,"258,000,000","258,000,000","신건
100%","2018.11.23
10:00",171
838,1866041,18-100177,아파트,"울산광역시 동구 서부동 257-4 외1필지, 현대패밀리서부아파트 103동 11층 1105호",59.78㎡,52.12㎡,"118,000,000","60,416,000","유찰3회
51%","2018.11.23
10:00",667
839,1883454,18-102142,아파트,"울산광역시 북구 중산동 617 외5필지, 현대글로리아 102동 1층 110호",59.78㎡,52.12㎡,"123,000,000","123,000,000","신건
100%","2018.11.23
10:00",37
840,1900017,18-103923,아파트,"울산광역시 울주군 온산읍 덕신리 184-1, 가화파티오아파트 101동 10층 1004호",59.78㎡,52.12㎡,"229,000,000","229,000,000","신건
100%","2018.11.23
10:00",62
841,1890845,18-6473,아파트,"울산광역시 울주군 상북면 궁근정리 916-10, 광천그린파크 2동 2층 207호",59.78㎡,52.12㎡,"60,000,000","38,400,000","유찰2회
64%","2018.11.26
10:00",341
842,1898417,18-8011,아파트,"울산광역시 중구 학산동 16-7, 금광타워3차 6층 601호",59.78㎡,52.12㎡,"262,000,000","209,600,000","유찰1회
80%","2018.11.26
10:00",147
843,1884207,18-101842,아파트,"울산광역시 동구 서부동 238-29 외1필지, 현대패밀리명덕아파트 107동 5층 507호",59.78㎡,52.12㎡,"152,000,000","97,280,000","유찰2회
64%","2018.11.26
10:00",297
844,1882806,18-102081,아파트,"울산광역시 북구 신천동 613, 무지개아파트 1층 102호",59.78㎡,52.12㎡,"89,000,000","89,000,000","신건
100%","2018.11.26
10:00",49
845,1890433,18-103077,아파트,"울산광역시 동구 화정동 877-8, 우진4차아파트 12층 1205호",59.78㎡,52.12㎡,"136,000,000","87,040,000","유찰2회
64%","2018.11.26
10:00",195
846,1901254,18-103855,아파트,"울산광역시 중구 성안동 800-4, 영진다정채 2층 202호",59.78㎡,52.12㎡,"180,000,000","144,000,000","유찰1회
80%","2018.11.26
10:00",248
847,1884791,18-5142,아파트,"울산광역시 중구 성안동 858-1, 성안금호타운 101동 1층 102호",59.78㎡,52.12㎡,"183,000,000","117,120,000","유찰2회
64%","2018.11.27
10:00",353
848,1884792,18-5227,아파트,"울산광역시 동구 방어동 480-7, 백화맨션아파트 7층 805호",59.78㎡,52.12㎡,"123,000,000","98,400,000","유찰1회
80%","2018.11.27
10:00",93
849,1887677,18-5951,아파트,"울산광역시 울주군 온양읍 망양리 2지구 5블럭1롯트 외6필지, 회야리버아파트 106동 12층 1206호",59.78㎡,52.12㎡,"90,000,000","72,000,000","유찰1회
80%","2018.11.27
10:00",160
850,1889601,18-6213,아파트,"울산광역시 동구 서부동 257-4 외1필지, 현대패밀리서부아파트 110동 3층 306호",59.78㎡,52.12㎡,"144,000,000","92,160,000","유찰2회
64%","2018.11.27
10:00",234
851,1890442,18-6404,아파트,"울산광역시 북구 신천동 430-1, 신동아파트 101동 5층 511호",59.78㎡,52.12㎡,"162,000,000","103,680,000","유찰2회
64%","2018.11.27
10:00",275
852,1891753,18-6664,아파트,"울산광역시 동구 방어동 317-2, 로하스해비치아파트 5층 502호",59.78㎡,52.12㎡,"281,000,000","224,800,000","유찰1회
80%","2018.11.27
10:00",139
853,1893721,18-6916,아파트,"울산광역시 북구 천곡동 940-1, 우방아파트 103동 6층 607호",59.78㎡,52.12㎡,"71,000,000","71,000,000","신건
100%","2018.11.27
10:00",45
854,1896565,18-7698,아파트,"울산광역시 북구 중산동 1166-18, 이화제일그린파크 2층 205호",59.78㎡,52.12㎡,"78,000,000","78,000,000","신건
100%","2018.11.27
10:00",40
855,1869421,18-100573,아파트,"울산광역시 동구 방어동 906-2, 현우피닉스아파트 6층 701호",59.78㎡,52.12㎡,"124,000,000","63,488,000","유찰3회
51%","2018.11.27
10:00",501
856,1883460,18-102074,아파트,"울산광역시 울주군 온산읍 덕신리 1329-4, 덕신동백아파트 102동 2층 201호",59.78㎡,52.12㎡,"90,000,000","57,600,000","유찰2회
64%","2018.11.27
10:00",319
857,1800822,17-2153,아파트,"울산광역시 북구 호계동 호수지구토지구획정리지구2블럭1롯트, 호계1차한양수자인아파트 102동 16층 1604호",59.78㎡,52.12㎡,"274,000,000","274,000,000","신건
100%","2018.11.30
10:00",81
858,1863865,17-5152,아파트,"강원도 원주시 태장동 1040-8 외4필지, 대흥아파트 203동 11층 1111호",84.83㎡,89.2714㎡,"95,000,000","95,000,000","신건
100%","2018.11.19
10:00",96
859,1857858,17-502615,아파트,"강원도 원주시 명륜동 802, 성원아파트 103동 14층 1403호",84.83㎡,89.2714㎡,"173,000,000","121,100,000","유찰1회
70%","2018.11.19
10:00",506
860,1861862,17-502752,아파트,"강원도 원주시 무실동 1714, 무실이편한세상 203동 15층 1501호",84.83㎡,89.2714㎡,"470,000,000","470,000,000","신건
100%","2018.11.19
10:00",243
861,1893237,18-50979,아파트,"강원도 춘천시 온의동 510, 럭키아파트 101동 14층 1403호",84.83㎡,89.2714㎡,"185,000,000","129,500,000","유찰1회
70%","2018.11.19
10:00",521
862,1864372,17-4780,아파트,"강원도 평창군 대관령면 횡계리 283, 알펜로제아파트 104동 2층 203호",84.83㎡,89.2714㎡,"143,000,000","100,100,000","유찰1회
70%","2018.11.20
10:00",408
863,1870626,18-433,아파트,"강원도 태백시 황지동 676, 유진3차아트빌 301동 4층 402호",84.83㎡,89.2714㎡,"124,000,000","86,800,000","유찰1회
70%","2018.11.20
10:00",351
864,1874913,18-30380,아파트,"강원도 태백시 황지동 220, 황지동유진아트빌아파트 15층 1517호",84.83㎡,89.2714㎡,"155,000,000","155,000,000","신건
100%","2018.11.20
10:00",111
865,1864358,17-4668,아파트,"강원도 강릉시 교동 46-1, 교동한신아파트 103동 10층 1004호",84.83㎡,89.2714㎡,"164,000,000","164,000,000","신건
100%","2018.11.26
10:00",200
866,1840266,17-31370,아파트,"강원도 동해시 동회동 442, 동해대동아파트 14동 16층 1601호",84.83㎡,89.2714㎡,"133,000,000","133,000,000","신건
100%","2018.11.26
10:00",121
867,1870393,18-468,아파트,"강원도 원주시 태장동 551 외2필지, 삼정백조아파트 102동 8층 804호",84.83㎡,89.2714㎡,"81,000,000","56,700,000","유찰1회
70%","2018.11.26
10:00",334
868,1895684,18-942,아파트,"강원도 속초시 교동 961-1, 속초청초아파트 103동 14층 1404호",84.83㎡,89.2714㎡,"94,000,000","65,800,000","유찰1회
70%","2018.11.26
10:00",799
869,1882715,18-1031,아파트,"강원도 동해시 쇄운동 1100, 아름다운아침 101동 2층 206호",84.83㎡,89.2714㎡,"100,000,000","70,000,000","유찰1회
70%","2018.11.26
10:00",431
870,1881504,18-1300,아파트,"강원도 원주시 행구동 1850, 건영아파트 101동 6층 605호",84.83㎡,89.2714㎡,"200,000,000","200,000,000","신건
100%","2018.11.26
10:00",76
871,1886350,18-1338,아파트,"강원도 강릉시 송정동 39-10 외1필지, 삼익비치맨션 102동 9층 902호",84.83㎡,89.2714㎡,"155,000,000","155,000,000","신건
100%","2018.11.26
10:00",238
872,1911270,18-1402,아파트,"강원도 속초시 장사동 650, 속초대희지센트 102동 2층 204호",84.83㎡,89.2714㎡,"215,000,000","215,000,000","신건
100%","2018.11.26
10:00",87
873,1903366,18-3058,아파트,"강원도 춘천시 퇴계동 917, 한성아파트 106동 14층 1401호",84.83㎡,89.2714㎡,"184,200,000","128,940,000","유찰1회
70%","2018.11.26
10:00",447
874,1877582,18-10222,아파트,"강원도 양양군 강현면 정암리 162-6, 썬라이즈빌 101동 1층 105호",84.83㎡,89.2714㎡,"120,000,000","120,000,000","신건
100%","2018.11.26
10:00",192
875,1896074,18-10468,아파트,"강원도 속초시 동명동 595-2 외3필지, 속초더-조은펠리스아파트 5층 501호",84.83㎡,89.2714㎡,"323,000,000","226,100,000","유찰1회
70%","2018.11.26
10:00",366
876,1900226,18-10567,아파트,"강원도 속초시 조양동 1502, 부영아파트 601동 2층 208호",84.83㎡,89.2714㎡,"129,000,000","90,300,000","유찰1회
70%","2018.11.26
10:00",493
